idna_subject,checker_type,destination,tested_at
www.adtag.cc,AVAILABILITY,domains.list,2024-10-20 04:11:03.158577+00:00
www.am15.net,AVAILABILITY,domains.list,2024-10-20 04:11:03.440060+00:00
www.amazon-adsystem.com,AVAILABILITY,domains.list,2024-10-20 04:11:03.676145+00:00
www.care-health.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:05.277209+00:00
www.d1jikhx1ssl81z.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:05.672565+00:00
www.d1swklt9res5jr.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:06.020105+00:00
www.d1yt8zt4633tzi.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:06.362971+00:00
www.d3oep4gb91kpuv.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:06.738919+00:00
www.d2v02itv0y9u9t.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:07.170507+00:00
www.d3pkae9owd2lcf.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:07.512225+00:00
www.d22sfab2t5o9bq.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:07.836469+00:00
www.d3v3bqdndm4erx.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:08.191287+00:00
www.d3u5zn5k9864p0.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:08.514858+00:00
www.d269y12mnftu9c.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:08.899059+00:00
www.edgecastcdn.net,AVAILABILITY,domains.list,2024-10-20 04:11:09.090202+00:00
www.dezf3o8j9jdt6.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:09.346702+00:00
www.dnhfi5nn2dt67.cloudfront.net,AVAILABILITY,domains.list,2024-10-20 04:11:09.663429+00:00
www.joy-adstore.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:11.109511+00:00
www.fam-ad.com,AVAILABILITY,domains.list,2024-10-20 04:11:13.435720+00:00
www.longkeyone.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:15.485896+00:00
www.mediarichad.com,AVAILABILITY,domains.list,2024-10-20 04:11:15.735961+00:00
www.mymyad.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:17.646589+00:00
www.lorybnfh.com,AVAILABILITY,domains.list,2024-10-20 04:11:18.031041+00:00
www.newsbanner.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:19.826291+00:00
www.onetag-sys.com,AVAILABILITY,domains.list,2024-10-20 04:11:20.046190+00:00
www.onshowit.com,AVAILABILITY,domains.list,2024-10-20 04:11:20.361903+00:00
ad.newssense.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:21.947266+00:00
onsite-api.datarize.ai,AVAILABILITY,domains.list,2024-10-20 04:11:22.284959+00:00
pxl.retaku.net,AVAILABILITY,domains.list,2024-10-20 04:11:22.582672+00:00
cdn.scrollads.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:23.694224+00:00
www.ppdxyz.info,AVAILABILITY,domains.list,2024-10-20 04:11:24.393542+00:00
www.pussl35.com,AVAILABILITY,domains.list,2024-10-20 04:11:24.616541+00:00
www.polltest.azurewebsites.net,AVAILABILITY,domains.list,2024-10-20 04:11:24.786588+00:00
www.surgeprice.com,AVAILABILITY,domains.list,2024-10-20 04:11:25.015347+00:00
www.tsyndicate.com,AVAILABILITY,domains.list,2024-10-20 04:11:25.456090+00:00
www.vse-spravki.bid,AVAILABILITY,domains.list,2024-10-20 04:11:25.683643+00:00
www.ad-playstore.com,AVAILABILITY,domains.list,2024-10-20 04:11:25.902191+00:00
ad.wowtv.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:34.361613+00:00
ads.tlvmedia.com,AVAILABILITY,domains.list,2024-10-20 04:11:34.819524+00:00
adserver.sbtrustmedia.com,AVAILABILITY,domains.list,2024-10-20 04:11:35.071768+00:00
ad.owra.net,AVAILABILITY,domains.list,2024-10-20 04:11:37.928071+00:00
cdn.komoona.com,AVAILABILITY,domains.list,2024-10-20 04:11:38.306598+00:00
polltest.azurewebsites.net,AVAILABILITY,domains.list,2024-10-20 04:11:38.480255+00:00
www.vhldwuv6om.com,AVAILABILITY,domains.list,2024-10-20 04:11:38.711891+00:00
nads.lumieyes.com,AVAILABILITY,domains.list,2024-10-20 04:11:38.952533+00:00
nws.lumieyes.com,AVAILABILITY,domains.list,2024-10-20 04:11:39.261035+00:00
www.prwidgets.com,AVAILABILITY,domains.list,2024-10-20 04:11:39.541623+00:00
a.komoona.com,AVAILABILITY,domains.list,2024-10-20 04:11:39.928984+00:00
ad.adop.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:41.656042+00:00
ad.adlike.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:44.654292+00:00
ad.adixs.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:46.149715+00:00
ad.aeonad.net,AVAILABILITY,domains.list,2024-10-20 04:11:46.459411+00:00
ad.ad-ya.net,AVAILABILITY,domains.list,2024-10-20 04:11:46.685015+00:00
ad.ingfac.co.kr,AVAILABILITY,domains.list,2024-10-20 04:11:48.228162+00:00
quick.1rtl.info,AVAILABILITY,domains.list,2024-10-20 04:11:48.970424+00:00
ad.aeonad.co.kr,AVAILABILITY,domains.list,2024-10-20 04:12:40.850013+00:00
ad.gogovid.net,AVAILABILITY,domains.list,2024-10-20 04:12:41.102962+00:00
ad.idnad.co.kr,AVAILABILITY,domains.list,2024-10-20 04:13:37.728615+00:00
ad.ilikesponsorad.co.kr,AVAILABILITY,domains.list,2024-10-20 04:14:32.710014+00:00
ad.ilikesponsorad.com,AVAILABILITY,domains.list,2024-10-20 04:15:30.856350+00:00
delivery.c.switchadhub.com,AVAILABILITY,domains.list,2024-10-20 04:15:39.440306+00:00
ad.altervista.org,AVAILABILITY,domains.list,2024-10-20 04:15:40.830230+00:00
adserver-us.adtech.advertising.com,AVAILABILITY,domains.list,2024-10-20 04:15:41.259500+00:00
adserver.adtech.advertising.com,AVAILABILITY,domains.list,2024-10-20 04:15:41.463902+00:00
adx.turl.co.kr,AVAILABILITY,domains.list,2024-10-20 04:15:42.652551+00:00
ad.jjang0u.com,AVAILABILITY,domains.list,2024-10-20 04:15:44.231535+00:00
ad.nsonmedia.com,AVAILABILITY,domains.list,2024-10-20 04:15:44.440200+00:00
ad.openmatch.co.kr,AVAILABILITY,domains.list,2024-10-20 04:15:45.802242+00:00
adclickservice.com,AVAILABILITY,domains.list,2024-10-20 04:15:46.114147+00:00
adcreative.hani.naver.net,AVAILABILITY,domains.list,2024-10-20 04:15:48.017909+00:00
ad.vkoad.com,AVAILABILITY,domains.list,2024-10-20 04:15:48.231669+00:00
ade.realclick.co.kr,AVAILABILITY,domains.list,2024-10-20 04:15:50.294525+00:00
adixs.net,AVAILABILITY,domains.list,2024-10-20 04:15:50.471562+00:00
adimg1.adinc.co.kr,AVAILABILITY,domains.list,2024-10-20 04:15:53.529264+00:00
adixs-ad.co.kr,AVAILABILITY,domains.list,2024-10-20 04:15:54.633408+00:00
adimg.kstarplay.tv,AVAILABILITY,domains.list,2024-10-20 04:15:54.824577+00:00
adn.adneo.co.kr,AVAILABILITY,domains.list,2024-10-20 04:15:56.469414+00:00
adn.nsmartad.com,AVAILABILITY,domains.list,2024-10-20 04:16:00.033895+00:00
adpingpong2.co.kr,AVAILABILITY,domains.list,2024-10-20 04:16:01.137903+00:00
adneo.encock.com,AVAILABILITY,domains.list,2024-10-20 04:16:01.394870+00:00
adpingpong1.co.kr,AVAILABILITY,domains.list,2024-10-20 04:16:02.561391+00:00
traffic.adxprts.com,AVAILABILITY,domains.list,2024-10-20 04:16:02.776760+00:00
s.atemda.com,AVAILABILITY,domains.list,2024-10-20 04:16:15.060038+00:00
ad.yieldmanager.com,AVAILABILITY,domains.list,2024-10-20 04:16:18.371769+00:00
cdn.connatix.com,AVAILABILITY,domains.list,2024-10-20 04:16:18.599964+00:00
web-sdk.shallweadcorp.com,AVAILABILITY,domains.list,2024-10-20 04:16:18.934369+00:00
sndkorea.nowcdn.co.kr,AVAILABILITY,domains.list,2024-10-20 04:16:25.599964+00:00
tracker.nodojs.nl,AVAILABILITY,domains.list,2024-10-20 04:16:25.814613+00:00
adx.naonmedia.net,AVAILABILITY,domains.list,2024-10-20 04:16:27.655069+00:00
adpingpong.co.kr,AVAILABILITY,domains.list,2024-10-20 04:16:29.154403+00:00
ads1.playforum.net,AVAILABILITY,domains.list,2024-10-20 04:16:30.114745+00:00
adr.realclick.co.kr,AVAILABILITY,domains.list,2024-10-20 04:16:32.365676+00:00
ads3.adinc.co.kr,AVAILABILITY,domains.list,2024-10-20 04:16:35.200185+00:00
ads.ad7942.co.kr,AVAILABILITY,domains.list,2024-10-20 04:16:36.353604+00:00
ads.adjust-net.jp,AVAILABILITY,domains.list,2024-10-20 04:16:38.686055+00:00
api.screensharp.kr,AVAILABILITY,domains.list,2024-10-20 04:16:40.324775+00:00
cdn.adsolutions.nl,AVAILABILITY,domains.list,2024-10-20 04:16:44.050468+00:00
a.t.webtracker.jp,AVAILABILITY,domains.list,2024-10-20 04:17:00.374366+00:00
ads.realclick.co.kr,AVAILABILITY,domains.list,2024-10-20 04:17:03.198861+00:00
ads.mangouni.com,AVAILABILITY,domains.list,2024-10-20 04:17:03.442005+00:00
adserver.uniqube.tv,AVAILABILITY,domains.list,2024-10-20 04:17:03.643933+00:00
a1.dp25.kr,AVAILABILITY,domains.list,2024-10-20 04:17:05.264955+00:00
static.escdn.co,AVAILABILITY,domains.list,2024-10-20 04:17:05.490434+00:00
las.danawa.com,AVAILABILITY,domains.list,2024-10-20 04:17:07.916187+00:00
t.tmdn2015x9.com,AVAILABILITY,domains.list,2024-10-20 04:17:08.149728+00:00
ad.mediafarm.co.kr,AVAILABILITY,domains.list,2024-10-20 04:17:59.894786+00:00
ad.naver.com,AVAILABILITY,domains.list,2024-10-20 04:18:00.686497+00:00
cpv.ad.naver.com,AVAILABILITY,domains.list,2024-10-20 04:18:02.118160+00:00
mv.ad.naver.com,AVAILABILITY,domains.list,2024-10-20 04:18:03.001235+00:00
nv.veta.naver.com,AVAILABILITY,domains.list,2024-10-20 04:18:04.042758+00:00
veta.naver.com,AVAILABILITY,domains.list,2024-10-20 04:18:04.818526+00:00
secure-ads.pictela.net,AVAILABILITY,domains.list,2024-10-20 04:18:05.723282+00:00
